date,open,high,low,close,adjClose,volume
Tue Aug 11 2020,200,207.699997,200,203.050003,174.620224,55142972
Wed Aug 12 2020,202.5,204.899994,200.399994,204.199997,175.609192,21287010
Thu Aug 13 2020,203.5,204.199997,197.100006,201.449997,173.244232,22698888
Fri Aug 14 2020,201.600006,203.350006,195.5,196.399994,168.901291,28751298
Mon Aug 17 2020,198.050003,199.5,196.850006,198.75,170.922256,11740766
Tue Aug 18 2020,199.899994,199.899994,197.25,198.550003,170.750275,12488159
Wed Aug 19 2020,198.600006,201.699997,198.100006,198.449997,170.664291,15474353
Thu Aug 20 2020,197,197.199997,194.550003,195.800003,168.385315,16910449
Fri Aug 21 2020,198,199.199997,196.300003,196.800003,169.245285,17233813
Mon Aug 24 2020,197.25,199,196.350006,196.699997,169.159286,14737317
Tue Aug 25 2020,197.25,198.300003,195.100006,195.399994,168.041321,15199264
Wed Aug 26 2020,196.5,196.550003,193.649994,194.949997,167.654358,22631175
Thu Aug 27 2020,198.5,198.899994,193.899994,194.25,167.052322,47212216
Fri Aug 28 2020,194.600006,196.300003,194.050003,195.550003,168.170334,34645487
Mon Aug 31 2020,199,199,190,191.100006,164.343384,96994911
Tue Sep 01 2020,191.100006,192.350006,188.25,190.199997,163.569397,39779151
Wed Sep 02 2020,191.300003,193,189.649994,191.350006,164.558395,20585374
Thu Sep 03 2020,191.399994,193.25,190,191.600006,164.773376,15691462
Fri Sep 04 2020,190,190,185.699997,186.699997,160.559418,41389019
Mon Sep 07 2020,187.25,190.5,180.800003,189.100006,162.623428,32660563
Tue Sep 08 2020,189.600006,190.550003,184.600006,188.149994,161.806412,25589032
Wed Sep 09 2020,185.5,186.25,182.300003,183.800003,158.065475,27829564
Thu Sep 10 2020,184.100006,185.699997,183.199997,184.899994,159.011475,17784303
Fri Sep 11 2020,184.899994,186.5,182.75,183.949997,158.194458,19255948
Mon Sep 14 2020,185.800003,185.850006,183,183.350006,157.678497,30992032
Tue Sep 15 2020,184,184.199997,180.800003,181.800003,156.34549,30771790
Wed Sep 16 2020,181.850006,183.5,180.050003,180.649994,155.356522,50641398
Thu Sep 17 2020,180.800003,181.5,177.800003,178.600006,153.593552,33933262
Fri Sep 18 2020,179.550003,179.850006,177,179.100006,154.023544,29782789
Mon Sep 21 2020,180,180.600006,175.050003,175.75,151.142593,23891325
Tue Sep 22 2020,175.75,176.75,173.75,174.199997,149.809616,18529108
Wed Sep 23 2020,174.949997,177.550003,171.699997,172.5,148.347641,61785000
Thu Sep 24 2020,171.699997,171.75,166.149994,166.550003,143.230713,31486355
Fri Sep 25 2020,168.899994,171.199997,167,170.75,146.842651,26625318
Mon Sep 28 2020,171,174.800003,170.5,173.300003,149.035629,23194638
Tue Sep 29 2020,174.75,174.75,169,169.399994,145.681656,25615786
Wed Sep 30 2020,170,172.100006,168.699997,171.699997,147.659653,18481590
Thu Oct 01 2020,174.5,174.600006,170.100006,170.850006,146.92865,19756417
Mon Oct 05 2020,171.100006,172.800003,168.75,169.25,145.552673,24298942
Tue Oct 06 2020,169.5,171.600006,168.100006,169.899994,146.111664,21885190
Wed Oct 07 2020,170,170.899994,169,169.5,145.767654,16286540
Thu Oct 08 2020,170.100006,170.399994,166.899994,167.149994,143.746719,25502126
Fri Oct 09 2020,167.5,168.899994,166.350006,167.850006,144.348694,22373277
Mon Oct 12 2020,170.5,175.199997,170,172.199997,148.08963,66250422
Tue Oct 13 2020,172.850006,174.850006,169.5,170.149994,146.32666,35684395
Wed Oct 14 2020,170.550003,171,167.050003,167.800003,144.305695,38216229
Thu Oct 15 2020,167.699997,167.800003,164.550003,165.050003,141.940735,27116799
Fri Oct 16 2020,165.5,166.800003,163.800003,165.699997,142.499725,20227056
Mon Oct 19 2020,166.800003,168.899994,166.149994,168.25,144.692688,19016521
Tue Oct 20 2020,168,168.300003,166.699997,167.449997,144.0047,16148741
Wed Oct 21 2020,168.149994,168.899994,166.600006,167.649994,144.176697,16478833
Thu Oct 22 2020,167.550003,169.100006,167,168.550003,144.950699,22044107
Fri Oct 23 2020,168.949997,171,167.75,170.75,146.842651,20145584
Mon Oct 26 2020,171.5,171.600006,168.25,168.550003,144.950699,16080575
Tue Oct 27 2020,168.5,169.300003,166.75,167.199997,143.789719,45885092
Wed Oct 28 2020,168.5,168.5,165,165.5,142.327728,16820774
Thu Oct 29 2020,165,165.949997,163.449997,163.850006,140.908768,21007139
Fri Oct 30 2020,164,166.800003,163.350006,165.25,142.112747,16347325
Mon Nov 02 2020,166.800003,167.199997,164.449997,166.75,143.402725,14370649
Tue Nov 03 2020,167.199997,170.75,167.100006,170.100006,146.283676,22602903
Wed Nov 04 2020,170.050003,171.800003,168.199997,169.800003,146.02565,18808819
Thu Nov 05 2020,171.25,175,170.199997,174.75,150.282608,26997641
Fri Nov 06 2020,176.5,177.199997,173.399994,173.949997,149.594635,34252005
Mon Nov 09 2020,173.949997,177.300003,171.850006,172.800003,148.605637,35286484
Tue Nov 10 2020,175,179.550003,171.850006,178.350006,153.378555,57459436
Wed Nov 11 2020,179.600006,185.899994,178.600006,185.300003,159.355453,63318644
Thu Nov 12 2020,185.199997,188.75,183.850006,188,161.677429,46367792
Fri Nov 13 2020,187.199997,188.800003,185.550003,187.100006,160.903442,28198725
Sat Nov 14 2020,189.050003,190,188.050003,188.600006,162.19342,7767144
Tue Nov 17 2020,189,189.399994,186.399994,187.350006,161.118423,20950589
Wed Nov 18 2020,186.800003,188.449997,182.75,184.050003,158.280487,26595992
Thu Nov 19 2020,182.800003,191.800003,182.699997,187.899994,161.5914,48984610
Fri Nov 20 2020,188.800003,192,186.050003,191.699997,164.85939,45307312
Mon Nov 23 2020,192,192.5,188.649994,190.850006,164.128403,23180456
Tue Nov 24 2020,190.600006,196.449997,190.600006,195.550003,168.170334,45411815
Wed Nov 25 2020,196,197.949997,192.5,193.850006,166.708344,41659179
Thu Nov 26 2020,195.100006,195.850006,192.550003,194.800003,167.525314,24222956
Fri Nov 27 2020,194.449997,195.75,193.199997,193.649994,166.536346,31385396
Tue Dec 01 2020,195,196.350006,192.399994,194.399994,167.181335,15893346
Wed Dec 02 2020,195,198.75,193.550003,195.949997,168.514313,28425948
Thu Dec 03 2020,197.199997,197.199997,194.550003,196.199997,168.729324,28009042
Fri Dec 04 2020,196.850006,199.350006,196.5,198.199997,170.44928,22152332
Mon Dec 07 2020,198.199997,203.75,197.600006,203.149994,174.706192,35693450
Tue Dec 08 2020,203.899994,204.699997,199.550003,202.449997,174.104218,30853963
Wed Dec 09 2020,205,207.800003,204.649994,205.399994,176.641174,39684395
Thu Dec 10 2020,206.649994,213.649994,203.149994,212.699997,182.919083,65227495
Fri Dec 11 2020,214.449997,217.949997,213.350006,216.300003,186.015045,60322445
Mon Dec 14 2020,217.949997,218.600006,215,215.899994,185.671036,26990063
Tue Dec 15 2020,215.25,216.399994,211.600006,213.550003,183.65007,23255609
Wed Dec 16 2020,213.75,215.550003,213.5,214,184.037048,19551630
Thu Dec 17 2020,214.199997,215.100006,211.25,213.050003,183.220078,22386185
Fri Dec 18 2020,213.100006,215.949997,209.75,214.5,184.467056,23775053
Mon Dec 21 2020,214.5,214.699997,199.149994,202.949997,174.53421,41834797
Tue Dec 22 2020,203.100006,206.25,196.899994,203.399994,174.921204,40986353
Wed Dec 23 2020,203,208.25,202,207.75,178.662155,23695667
Thu Dec 24 2020,210,210.649994,205.600006,208.600006,179.393143,22768284
Mon Dec 28 2020,209,210.199997,207.850006,209.5,180.16713,15741000
Tue Dec 29 2020,210.5,213.5,210.100006,211.550003,181.930099,26546469
Wed Dec 30 2020,212.699997,213.5,209.550003,211.149994,181.58609,18925262
Thu Dec 31 2020,210.550003,211.300003,208.550003,209,179.737137,18245270
Fri Jan 01 2021,209.899994,214.199997,209.300003,213.850006,183.908066,19527333
Mon Jan 04 2021,214,216,212.100006,213.399994,183.521088,26891799
Tue Jan 05 2021,212.449997,213.25,210.600006,211.449997,181.844116,18024083
Wed Jan 06 2021,211.449997,211.5,204.5,205.399994,176.641174,49067837
Thu Jan 07 2021,206.100006,207.600006,202.100006,202.800003,174.405197,34952401
Fri Jan 08 2021,204.350006,206,200.25,201.5,173.287247,56427360
Mon Jan 11 2021,204,206.100006,201.25,202.5,174.147217,42970983
Tue Jan 12 2021,203,206.899994,201.600006,206.449997,177.544189,35617404
Wed Jan 13 2021,207.449997,213,205.25,211.25,181.672089,63925996
Thu Jan 14 2021,212,216.5,211.600006,214.149994,184.166061,48304263
Fri Jan 15 2021,214.899994,218.5,211.199997,217.850006,187.348022,58321158
Mon Jan 18 2021,218.399994,222,214.600006,219.75,188.981979,67607822
Tue Jan 19 2021,221,221.699997,217.5,218.850006,188.208008,31785089
Wed Jan 20 2021,218.5,219,215.699997,217.649994,187.175995,44672447
Thu Jan 21 2021,219,219.5,212.199997,213.699997,183.779083,28999164
Fri Jan 22 2021,214,214.75,209.149994,210.699997,181.199112,24712182
Mon Jan 25 2021,212,212.5,206.850006,207.800003,178.705154,24967899
Wed Jan 27 2021,208,212.649994,207.100006,210.649994,181.156113,48471357
Thu Jan 28 2021,209.25,211,205.75,206.600006,177.673187,22131983
Fri Jan 29 2021,208.550003,208.800003,202.350006,203.25,174.792221,23764654
Mon Feb 01 2021,204,217.949997,201.800003,215.949997,185.71405,57744414
Tue Feb 02 2021,220,223.5,217,218.199997,187.649017,48457781
Wed Feb 03 2021,221.5,222,215.699997,216.75,186.402039,53643263
Thu Feb 04 2021,216.100006,231.399994,216,229.949997,197.75383,105818897
Fri Feb 05 2021,232.149994,238.850006,227.25,234.350006,201.537781,125490301
Mon Feb 08 2021,237.5,238.050003,231.5,233.100006,200.462814,41495834
Tue Feb 09 2021,234.600006,239.199997,228.199997,229,196.936844,70655961
Wed Feb 10 2021,229,231.100006,223.100006,227.550003,195.68988,47283127
Thu Feb 11 2021,229,229.300003,224.5,226.449997,194.743866,43631374
Fri Feb 12 2021,225.75,225.75,215.800003,217.449997,187.004013,110568108
Mon Feb 15 2021,218.449997,221,217.5,218.600006,187.993011,31776555
Tue Feb 16 2021,219.050003,221.800003,217.25,218.25,187.692017,29148891
Wed Feb 17 2021,217.600006,218.399994,216.550003,217.75,187.262009,19850516
Thu Feb 18 2021,218.199997,220.600006,217.899994,218.850006,188.208008,24070563
Fri Feb 19 2021,218.850006,218.899994,214,215.949997,185.71405,28125203
Mon Feb 22 2021,212,212,206,207.050003,182.280594,51546288
Tue Feb 23 2021,208,210.550003,207,208.5,183.557129,26675953
Wed Feb 24 2021,209.100006,209.800003,206.5,208.850006,183.86525,13160617
Thu Feb 25 2021,209.5,211.199997,208.800003,209.149994,184.129364,25954142
Fri Feb 26 2021,207.25,208,203,203.850006,179.463409,43429293
Mon Mar 01 2021,205.449997,207.75,204.050003,206.899994,182.148544,16225536
Tue Mar 02 2021,207,210.800003,206.5,209.899994,184.789627,25604169
Wed Mar 03 2021,212,212,208.800003,209.949997,184.833649,20846117
Thu Mar 04 2021,208.800003,211.300003,207.600006,209.699997,184.613586,24899212
Fri Mar 05 2021,208,210,207.199997,208.550003,183.601151,17323590
Mon Mar 08 2021,209.699997,210.800003,207.699997,208,183.116928,22988740
Tue Mar 09 2021,208.699997,209.75,204.75,207.800003,182.940887,22593086
Wed Mar 10 2021,209.100006,209.199997,205.800003,206.5,181.796402,19603214
Fri Mar 12 2021,208,208,203.5,205.199997,180.651901,30787960
Mon Mar 15 2021,205.850006,206,201.600006,205.449997,180.871994,41115805
Tue Mar 16 2021,206.399994,208.899994,204.949997,207.850006,182.984879,48763187
Wed Mar 17 2021,212.199997,213.899994,208.550003,210.600006,185.405884,78578698
Thu Mar 18 2021,213,219.100006,211.899994,217.649994,191.612488,91993104
Fri Mar 19 2021,219,226.149994,215.550003,222.949997,196.278458,134184994
Mon Mar 22 2021,223.300003,226.399994,221.5,226,198.963608,46050245
Tue Mar 23 2021,225,228.100006,221.300003,222.199997,195.618195,41564683
Wed Mar 24 2021,221,222.800003,215.25,215.949997,190.115875,27609243
Thu Mar 25 2021,215.149994,215.949997,209.050003,211.600006,186.28627,40681282
Fri Mar 26 2021,214.25,214.449997,210.350006,210.899994,185.670013,26079435
Tue Mar 30 2021,213.25,215,210.399994,214.550003,188.883362,27792033
Wed Mar 31 2021,214.050003,219.300003,212.699997,218.5,192.36084,36485322
Thu Apr 01 2021,220,220.600006,217.300003,220.050003,193.725403,29062762
Mon Apr 05 2021,217.600006,220,210.5,212.550003,187.12262,31378045
Tue Apr 06 2021,213.800003,214.949997,210.149994,212.649994,187.210663,25674227
Wed Apr 07 2021,212.699997,215.199997,212.449997,213.800003,188.223083,15204883
Thu Apr 08 2021,214.850006,216.100006,212.850006,213.25,187.738876,14116874
Fri Apr 09 2021,213.75,215.949997,212.550003,213.100006,187.606827,16364247
Mon Apr 12 2021,210,211,205,205.300003,180.739944,34511670
Tue Apr 13 2021,207,209.699997,206,208.699997,183.7332,20247639
Thu Apr 15 2021,209,210.449997,206,206.699997,181.972443,17530742
Fri Apr 16 2021,208,209.25,206.5,207.949997,183.072937,13311926
Mon Apr 19 2021,205,206.100006,203.75,205.600006,181.004044,15792299
Tue Apr 20 2021,206.199997,207,202.5,203.550003,179.199295,21364882
Thu Apr 22 2021,202,206.300003,200.550003,205.899994,181.268158,23139735
Fri Apr 23 2021,204.25,207,204.25,205.350006,180.783966,19625381
Mon Apr 26 2021,205.800003,206.75,204.699997,205.300003,180.739944,19886214
Tue Apr 27 2021,205.300003,206.949997,205.050003,205.399994,180.827988,11444814
Wed Apr 28 2021,206,206.5,205.300003,205.5,180.916016,12708021
Thu Apr 29 2021,207.100006,207.550003,204.050003,204.300003,179.859558,13096755
Fri Apr 30 2021,203.899994,205.699997,202,202.600006,178.362961,16495657
Mon May 03 2021,201.199997,201.850006,200,200.949997,176.910339,20611626
Tue May 04 2021,201.199997,202.350006,199.100006,199.600006,175.721832,18259282
Wed May 05 2021,201.449997,202,199.5,201.399994,177.306488,13862655
Thu May 06 2021,202.300003,205.949997,202.100006,202.75,178.49501,14320889
Fri May 07 2021,202.949997,206.449997,202.949997,205.350006,180.783966,19463495
Mon May 10 2021,207.149994,207.449997,205,205.550003,180.960037,16295368
Tue May 11 2021,203.899994,206.5,203.75,204,179.595474,13747541
Wed May 12 2021,203.899994,205.25,202.850006,203.25,178.935196,16537612
Fri May 14 2021,205,213.199997,204,212.25,186.858521,61647120
Mon May 17 2021,216.800003,217,211.649994,212.600006,187.166641,38001828
Tue May 18 2021,214.100006,214.600006,209.649994,210.050003,184.921707,30479551
Wed May 19 2021,210.050003,211.399994,207.550003,207.75,182.896851,24405319
Thu May 20 2021,208.449997,209.300003,206.800003,207,182.236557,20884367
Fri May 21 2021,207.600006,209.850006,207.399994,209.050003,184.041351,22638020
Mon May 24 2021,209.5,212.050003,207.75,211.5,186.198242,28865798
Tue May 25 2021,213,213.399994,210.25,210.899994,185.670013,25334878
Wed May 26 2021,211.800003,212.449997,210.300003,210.600006,185.405884,17576137
Thu May 27 2021,211,214.149994,210.300003,211.149994,185.890106,47554219
Fri May 28 2021,212.5,213.5,211.550003,212.899994,187.430756,25597550
Mon May 31 2021,215,217.899994,214.399994,216.600006,190.68811,73039531
Tue Jun 01 2021,218,219.399994,214.25,215.25,189.499619,38755111
Wed Jun 02 2021,210.5,212.449997,208.600006,209,183.99733,96654991
Thu Jun 03 2021,210.75,210.75,208.699997,209.050003,184.041351,46657520
Fri Jun 04 2021,209.5,209.699997,208,208.75,183.777237,30126021
Mon Jun 07 2021,210.399994,212.399994,210.199997,211.449997,186.154221,31433280
Tue Jun 08 2021,212.199997,214.25,211.199997,213.649994,188.091034,21261361
Wed Jun 09 2021,214,214.75,211.5,212.5,187.078629,24887924
Thu Jun 10 2021,208.699997,211.399994,207.5,209.300003,189.386002,30719587
Fri Jun 11 2021,210.300003,210.449997,207.75,207.899994,188.119186,21424291
Mon Jun 14 2021,207.949997,208.449997,205.199997,207.300003,187.576294,17677889
Tue Jun 15 2021,207.550003,208.399994,207,207.050003,187.350067,14854294
Wed Jun 16 2021,207.050003,209.350006,207.050003,207.850006,188.073944,20104244
Thu Jun 17 2021,206.949997,208,205,205.649994,186.083267,21476893
Fri Jun 18 2021,206,206.449997,202.5,204.550003,185.087936,23567549
Mon Jun 21 2021,203.100006,206,202.399994,204.449997,184.997452,19074685
Tue Jun 22 2021,206.100006,206.25,204.350006,205.100006,185.585602,18042675
Wed Jun 23 2021,205.649994,205.850006,203.600006,203.949997,184.545013,12575210
Thu Jun 24 2021,204.449997,204.649994,202.550003,203.25,183.911636,22435272
Fri Jun 25 2021,204,205.600006,203.75,205.050003,185.540359,13877208
Mon Jun 28 2021,205.899994,205.899994,203.350006,203.600006,184.228317,14627153
Tue Jun 29 2021,203.600006,205.300003,203.149994,203.300003,183.956879,13326068
Wed Jun 30 2021,204.300003,204.399994,202.550003,202.699997,183.41394,15942408
Thu Jul 01 2021,202.899994,203.800003,202.149994,203,183.68541,10191296
Fri Jul 02 2021,203.300003,203.699997,202.25,202.399994,183.142487,12698779
Mon Jul 05 2021,203,204.100006,202.699997,203.649994,184.27356,10248249
Tue Jul 06 2021,203.25,203.800003,202.25,202.5,183.232986,11088659
Wed Jul 07 2021,202.5,205.199997,202.300003,203.75,184.364059,17879443
Thu Jul 08 2021,203.5,204.5,201.800003,202,182.780548,20925008
Fri Jul 09 2021,202,202.350006,200.899994,201.350006,182.192398,11834045
Mon Jul 12 2021,202,202.550003,200.949997,201.100006,181.966187,13085323
Tue Jul 13 2021,202,202.199997,201.350006,201.850006,182.644836,10830411
Wed Jul 14 2021,201.850006,205.149994,201.699997,204.100006,184.680756,20480406
Thu Jul 15 2021,204.399994,208.5,202.899994,206.25,186.626175,28852257
Fri Jul 16 2021,207.699997,209.649994,207.199997,207.899994,188.119186,29019824
Mon Jul 19 2021,206.800003,209.5,206.350006,207.75,187.983475,16464973
Tue Jul 20 2021,208.199997,209.300003,206.399994,206.800003,187.123856,23656813
Thu Jul 22 2021,207,208.25,205.850006,207,187.30481,18311537
Fri Jul 23 2021,207,213.600006,206.5,212.399994,192.191025,44526781
Mon Jul 26 2021,214,215.350006,210.800003,211.149994,191.059967,47263771
Tue Jul 27 2021,212,213,207.949997,208.649994,188.797821,24436949
Wed Jul 28 2021,208.300003,210,207.449997,209.100006,189.205032,14736840
Thu Jul 29 2021,209.100006,210.199997,205.649994,206.050003,186.445221,15603733
Fri Jul 30 2021,206.100006,207.100006,204.600006,204.949997,185.449875,14940336
Mon Aug 02 2021,206.449997,207.5,205.449997,207.300003,187.576294,9674128
Tue Aug 03 2021,207.5,210.899994,206.449997,209.899994,189.928879,18468527
Wed Aug 04 2021,210.899994,211.100006,208.100006,208.600006,188.752609,10998260
Thu Aug 05 2021,208.600006,216.75,206.899994,215.25,194.769852,47178466
Fri Aug 06 2021,215.399994,216,212.600006,214.25,193.865021,23581637
Mon Aug 09 2021,215,217.149994,212.699997,213.800003,193.457825,20358146
Tue Aug 10 2021,214,214.449997,208.550003,209.850006,189.883667,18155926
Wed Aug 11 2021,209.850006,210.600006,207.449997,208.649994,188.797821,15418634
Thu Aug 12 2021,210.25,214.199997,208.350006,208.899994,189.024048,27692208
Fri Aug 13 2021,209.850006,212.300003,209.199997,211.449997,191.331421,18850939
Mon Aug 16 2021,211.399994,213.25,210.5,210.899994,190.833755,11190075
Tue Aug 17 2021,210.800003,211.5,208.800003,209.199997,189.295502,7858486
Wed Aug 18 2021,209.600006,211.5,208.350006,208.949997,189.069305,10735658
Fri Aug 20 2021,207,210.699997,206.699997,208.899994,189.024048,19421004
Mon Aug 23 2021,209.5,210.199997,206,206.300003,186.671432,9936365
Tue Aug 24 2021,207,207,204.699997,205.75,186.173767,12490094
Wed Aug 25 2021,206.399994,207.899994,206,206.399994,186.761902,10586894
Thu Aug 26 2021,206.399994,206.850006,204.350006,204.600006,185.133179,14836173
Fri Aug 27 2021,205,206.850006,204.899994,205.899994,186.309464,10476384
Mon Aug 30 2021,206,208.199997,206,208,188.209671,12084844
Tue Aug 31 2021,208.050003,211.600006,207.25,211.300003,191.195694,25808430
Wed Sep 01 2021,211,212.300003,209.300003,209.5,189.566956,16241960
Thu Sep 02 2021,209,211.5,209,209.75,189.793198,14321164
Fri Sep 03 2021,209.75,211.25,209.75,210.600006,190.562302,10228853
Mon Sep 06 2021,211,211.199997,209.050003,209.300003,189.386002,10632156
Tue Sep 07 2021,210.899994,214.350006,210.149994,211.75,191.602875,37489544
Wed Sep 08 2021,212.25,213,209.699997,211.25,191.150436,17233315
Thu Sep 09 2021,211.050003,213.899994,210.550003,212.649994,192.417252,19051252
Mon Sep 13 2021,213.350006,215.149994,211.800003,214.149994,193.774536,16043896
Tue Sep 14 2021,214.899994,217.25,214.199997,216.100006,195.539017,19621849
Wed Sep 15 2021,217.100006,217.199997,215.300003,216,195.448502,20248758
Thu Sep 16 2021,216.949997,233.649994,216.300003,230.75,208.795105,149238901
Fri Sep 17 2021,233,237.300003,229.100006,231.149994,209.157043,79501805
Mon Sep 20 2021,231,239.350006,230.25,233.75,211.509659,70390969
Tue Sep 21 2021,234.949997,242.449997,231.699997,241.5,218.522293,56671832
Wed Sep 22 2021,243.5,245.800003,240.699997,243.5,220.332001,52621868
Thu Sep 23 2021,245,245.600006,241.699997,242.5,219.427124,21791090
Fri Sep 24 2021,244,244,237.699997,238.449997,215.762497,24823291
Mon Sep 27 2021,239.800003,241.850006,235.5,238.699997,215.988708,22890540
Tue Sep 28 2021,239.850006,241.600006,236.300003,237.75,215.129105,15713947
Wed Sep 29 2021,236,241.399994,235.699997,238.100006,215.445786,15450046
Thu Sep 30 2021,239.899994,240.399994,235.25,236.149994,213.68132,16357902
Fri Oct 01 2021,235.199997,237,232.899994,235.350006,212.957458,15956143
Mon Oct 04 2021,236,238.350006,235.399994,236.600006,214.088531,10686552
Tue Oct 05 2021,236.399994,237.449997,234.5,234.699997,212.369278,9223597
Wed Oct 06 2021,234.800003,236.399994,230.600006,231.25,209.247528,17505160
Thu Oct 07 2021,233,234.949997,232.300003,232.949997,210.785797,10371535
Fri Oct 08 2021,234.75,234.800003,231.199997,231.699997,209.654724,9739240
Mon Oct 11 2021,232,239.5,231.699997,238.050003,215.400558,21184428
Tue Oct 12 2021,238.600006,243,238,241.300003,218.341324,29222028
Wed Oct 13 2021,242.550003,250.899994,240.149994,249.199997,225.48967,50159625
Thu Oct 14 2021,253.25,261.850006,250.350006,256.549988,232.14035,85406902
Mon Oct 18 2021,261,265.299988,257.350006,262.549988,237.569489,60292901
Tue Oct 19 2021,261.399994,262.549988,245.050003,245.949997,222.548889,59061766
Wed Oct 20 2021,245.949997,248.5,242.350006,246.600006,223.13707,47822165
Thu Oct 21 2021,248,248.350006,243.100006,244.699997,221.417831,22518727
Fri Oct 22 2021,244.699997,245.800003,233.699997,236.600006,214.088531,35537151
Mon Oct 25 2021,234.100006,236.649994,230.5,233.399994,211.192963,22333919
Tue Oct 26 2021,234.100006,239,232.600006,236.699997,214.179001,18934170
Wed Oct 27 2021,240.25,241.300003,236.199997,238.449997,215.762497,25911499
Thu Oct 28 2021,235.100006,235.949997,224.149994,225.100006,203.682678,46282465
Fri Oct 29 2021,225,228.25,222.300003,223.199997,201.963455,26642108
Mon Nov 01 2021,224.149994,227.550003,222.5,226.850006,205.266174,23197539
Tue Nov 02 2021,228,229.25,224.5,225.600006,204.135117,14343859
Wed Nov 03 2021,226,226.850006,221.699997,222.449997,201.284821,17843327
Thu Nov 04 2021,224.850006,227.300003,224,226.550003,204.99472,7024796
Mon Nov 08 2021,229.699997,230.699997,225.699997,229.800003,207.935516,20270558
Tue Nov 09 2021,229.850006,230.899994,227.850006,228.75,206.985397,11520817
Wed Nov 10 2021,227.449997,232.850006,227.199997,230.850006,208.88559,13431108
Thu Nov 11 2021,230.399994,231.5,228.550003,230,208.116455,8134962
Fri Nov 12 2021,231.199997,233.949997,229.149994,232.899994,210.74054,11855531
Mon Nov 15 2021,233.949997,239,233.100006,238.100006,215.445786,38755267
Tue Nov 16 2021,239.050003,239.649994,235,235.449997,213.047928,14675969
Wed Nov 17 2021,236,245.25,235.649994,239.5,216.712601,46697822
Thu Nov 18 2021,240,243,236.300003,237.5,214.902878,20226071
Mon Nov 22 2021,237.899994,240.75,229.550003,230.899994,208.930832,22574227
Tue Nov 23 2021,229.149994,232.699997,229.149994,231.600006,209.56424,13433385
Wed Nov 24 2021,232.449997,232.699997,226.949997,227.699997,206.035294,14139854
Thu Nov 25 2021,227,232.199997,225.75,231.300003,209.292786,23904846
Fri Nov 26 2021,228.899994,230.050003,223.100006,224,202.687332,27027022
Mon Nov 29 2021,222,223.649994,220.199997,221.5,200.425201,22132952
Tue Nov 30 2021,222,225.199997,220,221.149994,200.108521,23503453
Wed Dec 01 2021,222,223.300003,220.600006,221.899994,200.78714,12995800
Thu Dec 02 2021,221.899994,226.149994,221.300003,225.449997,203.999374,15904846
Fri Dec 03 2021,225,226.199997,221.350006,221.649994,200.560913,13794647
Mon Dec 06 2021,221.649994,222.199997,217.5,217.899994,197.167725,13138355
Tue Dec 07 2021,218.899994,221.949997,218.100006,220.649994,199.656082,8903842
Wed Dec 08 2021,221,225.649994,221,224.949997,203.546951,9861847
Thu Dec 09 2021,223,236.449997,223,235.399994,213.00267,38241864
Fri Dec 10 2021,236.199997,238.949997,233.75,236.100006,213.636078,35162889
Mon Dec 13 2021,238,238.75,234.149994,234.600006,212.278809,22054342
Tue Dec 14 2021,235,237.100006,227.550003,228.600006,206.849686,37508445
Wed Dec 15 2021,230,232.199997,223.399994,224.050003,202.73259,34653042
Thu Dec 16 2021,226,226.149994,220.800003,222.899994,201.692001,24199205
Fri Dec 17 2021,222.800003,222.850006,216.75,217.949997,197.212982,29683982
Mon Dec 20 2021,216.25,216.25,209.800003,212.399994,192.191025,37340790
Tue Dec 21 2021,214,215.449997,211.050003,212.5,192.28154,19395604
Wed Dec 22 2021,214,214.199997,211.100006,212,191.829086,17239484
Thu Dec 23 2021,213.899994,218.449997,213.199997,217.300003,196.624817,22209720
Fri Dec 24 2021,218,220.449997,216.449997,218,197.258209,16581585
Mon Dec 27 2021,218.399994,218.449997,215.649994,217.550003,196.851044,8153106
Tue Dec 28 2021,218,220.600006,218,220.050003,199.113174,11568803
Wed Dec 29 2021,220,220.300003,216.300003,216.75,196.127167,11480954
Thu Dec 30 2021,216.600006,217.899994,215.5,216,195.448502,9741198
Fri Dec 31 2021,216.899994,218.800003,216.149994,218.050003,197.303467,7583815
Mon Jan 03 2022,218.050003,219.850006,217.050003,219.100006,198.253555,7765495
Tue Jan 04 2022,219.5,221.699997,219.050003,220.25,199.294144,9050253
Wed Jan 05 2022,219.649994,221.5,218.649994,220.550003,199.565598,11230588
Thu Jan 06 2022,219,220.399994,218.199997,218.699997,197.891617,8950589
Fri Jan 07 2022,219.800003,220.649994,217.5,218.399994,197.620132,8855041
Mon Jan 10 2022,219.899994,224.699997,218.899994,223.300003,202.053955,15841299
Tue Jan 11 2022,223.350006,224.25,221.199997,221.949997,200.832397,8020695
Wed Jan 12 2022,222.5,223.649994,221.600006,222.75,201.556274,13158894
Thu Jan 13 2022,223.899994,225.800003,222.75,223.949997,202.642105,11501088
Fri Jan 14 2022,223.949997,224.800003,222.300003,222.600006,201.420563,10569725
Mon Jan 17 2022,222.600006,225.600006,221.350006,224.600006,203.23027,12318313
Tue Jan 18 2022,224.600006,227.300003,220.300003,220.75,199.746582,14394097
Wed Jan 19 2022,220.75,222.399994,218.699997,220.350006,199.384613,11473796
Thu Jan 20 2022,220.550003,222.149994,218,218.75,197.936859,17329896
Fri Jan 21 2022,218.5,220.5,216,217.050003,196.398621,16586264
Mon Jan 24 2022,217.050003,217.75,210.899994,211.800003,191.648132,17354942
